	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
95	0.453	G	454.0	False		£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[British Turkey burgers., 4 Turkey quarter pounders burgers, lightly seasoned.]	http://img.tesco.com/Groceries/pi/117/5054775602117/IDShot_90x90.jpg	Tesco 4 Turkey Burger 454G	2.5	80831847	5.51
96	0.261	G	250.0	False			1	100G	[Cooked and smoked pork hot dogs.]	http://img.tesco.com/Groceries/pi/746/5900567001746/IDShot_90x90.jpg	Morliny Berlinki Classic Hot Dog 250G	1.25	62791425	0.5
97	2.96	G	454.0			£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Irish recipe thick sausages.]	http://img.tesco.com/Groceries/pi/153/5000187008153/IDShot_90x90.jpg	Richmond 8 Thick Pork Sausages 454G	2.0	50183708	4.41
98	0.127	G	125.0				1	100G	[Cooked and roasted ham formed from selected cuts of pork leg meat., Cured and hung on the bone for a lovely tender texture.]	http://img.tesco.com/Groceries/pi/258/5057008101258/IDShot_90x90.jpg	Tesco Finest British Thick Cut Ham On The Bone 125G	2.5	71312594	2.0
99	0.731	G	500.0		True	Save 50p Was £3.50 Now £3.00	1	KG	[British Turkey Breast Mince 2% Fat. Naturally lean. High in protein. Fresh, Class A.]	http://img.tesco.com/Groceries/pi/311/5052910216311/IDShot_90x90.jpg	Tesco Turkey Breast Mince 2% Fat 500G	3.0	68162356	6.0
0	0.083	G	75.0	False	True	Any 2 for £1.00	1	100G	[Beef Spread]	http://img.tesco.com/Groceries/pi/730/0000050102730/IDShot_90x90.jpg	Shippams Beef Spread 75G	0.79	57294831	1.06
1	0.548	G	515.0		True	Buy Any 2 Sides and 2 Mains for £6	1	100G	[A pizza base with a Hickory BBQ sauce, mozzarella and Cheddar cheese topped with Hickory BBQ flavoured chicken, green pepper, bacon and onion, Really super tasty pizza dusted with semolina for a satisfying experience. First there's our big bold hickory BBQ sauce made with our super tasty hickory smoked peppers and onions. Loaded with cheesy mozzarella and mature Cheddar cheese, BBQ glazed chicken, bacon pieces, green peppers and onion that melts into a perfect mess of gooey gorgeousness.]	http://img.tesco.com/Groceries/pi/724/5052910683724/IDShot_90x90.jpg	"Tesco Big Night In Texas Barbecue 12"" Pizza 515G"	4.0	73320028	0.777
2	0.18	KG	1.0				4	KG	[Sliced, cooked and roasted topside of beef]	http://img.tesco.com/Groceries/pi/000/0211580000000/IDShot_90x90.jpg	From The Deli Roast Topside Of Beef 6 Slices	17.75	50995197	17.75
3	0.271	G	250.0			£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Unsmoked grillsteaks. Formed meat from selected cuts of cured pork leg with added water., 2 Woodside Farms Unsmoked Grillsteaks]	http://img.tesco.com/Groceries/pi/471/5054775751471/IDShot_90x90.jpg	Woodside Farms Grill Steak 250G	1.1	81028835	4.4
4	1.36	KG	1.3			£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Unsmoked gammon joint  made up of  selected cuts of cured pork silverside with added water., Unsmoked gammon joint. Formed meat from selected cuts of cured pork leg with added water.]	http://img.tesco.com/Groceries/pi/389/5054775751389/IDShot_90x90.jpg	Woodside Farms Unsmoked Gammon Joint 1.3Kg	4.49	81028562	3.46
