	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
44	0.5	L	1.0				1	100ML	[Vanilla Dairy Ice Cream.]	http://img.tesco.com/Groceries/pi/703/5026646010703/IDShot_90x90.jpg	Kelly's Vanilla Cornish Dairy Ice Cream 1 Litre	2.99	56044041	0.299
45	0.495	G	450.0	False			1	100G	[Baked cheesecake with caramel sauce (13%) on a biscuit base, covered with chocolate sauce and milk chocolate coated biscuit balls.]	http://img.tesco.com/Groceries/pi/567/5060402902567/IDShot_90x90.jpg	Mars Twix Cheesecake 450G	3.0	81609085	0.667
46	0.998	G	940.0	False			1	100G	[Baked cheesecake with strawberry sauce on a digestive biscuit base, topped with vanilla flavour cream mousse and strawberry sauce, sprinkled with white chocolate flakes., This festive season, try our Frozen Strawberries and Cream Cheesecake   the perfect centre piece serving twelve and defrosting in only 3.5 hours.]	http://img.tesco.com/Groceries/pi/116/5057008276116/IDShot_90x90.jpg	Tesco Strawberries And Cream Cheesecake 940G	3.0	81574965	0.319
47	0.28	G	220.0	True	True	Any 3 for £5.00	1	KG	[12 Mini fried dough pastries filled with a chocolate and hazelnut flavoured sauce with a glittery sugar sachet., Mini churros filled with a chocolate flavoured sauce with glittery sugar]	http://img.tesco.com/Groceries/pi/076/5057008392076/IDShot_90x90.jpg	Tesco 12 Chocolate And Hazelnut Glitter Churros 220G	2.0	81722232	9.1
48	0.733	SNGL	1.0	False			1	EACH		http://img.tesco.com/Groceries/pi/273/5039388053273/IDShot_90x90.jpg	Frozen Northern Lights Combo	10.0	80810671	10.0
49	0.547	G	462.0	False			1	100G	[All butter pastry case filled with caramel sauce and a Belgian milk chocolate ganache, finished with duo Belgian chocolate fanderols., Butter pastry case filled with a caramel sauce and a chocolate ganache, finished with white and milk chocolate decoration rolls.]	http://img.tesco.com/Groceries/pi/823/5057008277823/IDShot_90x90.jpg	Tesco Finest Millionaires Tart 462G	3.0	81576842	0.649
50	0.228	ML	300.0	False			1	100ML	[Cream flavoured ice cream with chocolate chips (4%) sandwiched in between biscuits (15%) and half covered in a milk chocolate flavour coating (11.5%) with hazelnuts.]	http://img.tesco.com/Groceries/pi/503/8000300346503/IDShot_90x90.jpg	Nestle Maxibon Ice Cream Sandwich 3 Pack 300Ml	2.0	78622308	0.667
51	0.27	G	220.0	True			1	100G	[4 Seasoned Yorkshire Puddings, Get A Helping Hand, There's an extra helping hand waiting for you on Facebook & Twitter with all my latest competitions, coupons and family meal ideas.]	http://img.tesco.com/Groceries/pi/544/5000227508544/IDShot_90x90.jpg	Aunt Bessies Carvery Style Yorkshires 220G	2.0	81720113	0.909
52	0.368	ML	360.0		True	Half Price Was £3.89 Now £1.94	1	100ML	[Peanut butter flavour ice cream with a chocolate flavour coating (8%), peanut butter sauce (16%) and milk chocolate (20%)., Magnumicecream.com/releasethebeast, www.icecreamjoy.com, www.facebook.com/Magnum]	http://img.tesco.com/Groceries/pi/645/8712100857645/IDShot_90x90.jpg	Magnum Double Peanut Butter Ice Cream 6 X 60Ml	1.94	80778841	0.539
53	0.205	G	180.0				1	100G	[Easy Squeezy Ice Blue Icing, www.disney.com/Frozen]	http://img.tesco.com/Groceries/pi/931/5030101023931/IDShot_90x90.jpg	Disney Frozen Blue Icing Pouch 180G	2.0	78239359	1.12
54	0.219	SNGL	12.0	True			1	EACH	[Choux pastry mini eclairs with a chocolate, lemon or raspberry flavoured creamy filling coated in Belgian chocolate., Assorted Mini Eclairs]	http://img.tesco.com/Groceries/pi/064/5057008313064/IDShot_90x90.jpg	Tesco 12 Mini Flavoured Eclairs 168G	2.0	81609125	0.167
55	0.294	ML	280.0				1	100ML	[Apple and raspberry ice lollies made with a flavoured water ice coating and a vanilla flavoured ice cream centre., 4 Apple Lollies, 4 Raspberry Lollies]	http://img.tesco.com/Groceries/pi/507/5054775366507/IDShot_90x90.jpg	Tesco Fruity Pops 8 Pack 35Ml	1.0	80644012	0.357
56	0.3	G	300.0	True		£2 off when you spend £10 on any Asian products	1	100G	[Deep Pan Pizza with Tomato Sauce, Slices of Salami Pepperoni and Pizza Cheese (Cheese Analogue)]	http://img.tesco.com/Groceries/pi/506/5060021007506/IDShot_90x90.jpg	Ginos Halal Deep Pan Pizza Pepperoni 300G	1.0	75019434	0.333
57	1.563	G	1500.0	False			1	KG		http://img.tesco.com/Groceries/pi/noimage.jpg	Mccain Gluten Free Home Chip 1.5Kg	2.5	81812615	1.67
58	1.0	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/519/9782764323519/IDShot_90x90.jpg	Disney Frozen My Busy Books	5.0	74745584	5.0
59	0.583	G	500.0	False			1	100G	[Chocolate meringue filled with whipped caramel flavour cream and sea salted caramel sauce, decorated with a metallic coloured dusting., This festive season, try our frozen finest salted caramel roulade with a crisp shelled chocolate meringue filled with whipped caramel flavour British cream and sea salted caramel sauce, hand finished with a metallic lustre. It defrosts in only 3 hours and is a great centre piece for a dinner party.]	http://img.tesco.com/Groceries/pi/588/5057008235588/IDShot_90x90.jpg	Tesco Fin Salted Caramel Roulade 500G	5.0	81505222	1.0
60	0.453	G	390.0	False			1	100G	[Chocolate pastry case with a chocolate flavoured brownie filling with 4 white chocolate stars, Follow Me, For all my latest news, tasty recipe ideas and competitions., Did you know?, You can enjoy your favourite Aunt Bessie's desserts as part of a healthy, balanced diet., Visit www.auntbessies.co.uk to find out more.]	http://img.tesco.com/Groceries/pi/704/5000227508704/IDShot_90x90.jpg	Aunt Bess Fzn Chocolate Brownie Pie 390G	1.5	81576894	0.385
61	0.533	G	460.0	False			1	100G	[Baked vanilla cheesecake made with full fat soft cheese on a gluten free biscuit base, topped with blackcurrants and whole raspberries with a raspberry and blackcurrant sauce, decorated with white chocolate stars., Why not try our frozen free from mixed berry cheesecake with a wheat and gluten free digestive biscuit base, topped with a rich fruit sauce, Raspberries and Blackcurrants, finished with a scattering of white chocolate stars. For an extra treat why not serve it up with a scoop of our delicious Cornish Ice Cream made in Cornwall using clotted cream.]	http://img.tesco.com/Groceries/pi/026/5057008313026/IDShot_90x90.jpg	Tesco Free From Berry Cheesecake 460G	4.0	81609102	0.87
