	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
89	0.6	G	2400.0				1	KG	[A complete pet food for adult dogs, 100% Complete, Fortified with Essential Vitamins and Minerals, No Soya or flavourings,  No Preservatives, Complete Nutritious food for Dogs, Made in the UK]	http://img.tesco.com/Groceries/pi/420/5052909370420/IDShot_90x90.jpg	Tesco Mixed Variety Dogfood Selection 6X400g	2.5	72357464	1.05
90	0.675	G	2400.0		True	Save £1.00 Was £4.00 Now £3.00	1	KG	[Butcher's is a complete pet food for adult dogs., What is a healthy weight?, A quick way to tell   does your dog have a clear waistline, when viewed from above and the side? Your vet will be happy to check your dog's weight and for more information see www.butcherspetcare.co.uk, Once your dog is at their ideal weight you can then move to the weight maintenance programme. For the best results combine the right food and exercise level to help keep your dog as Lean & 'Fit as Butcher's dog'.]	http://img.tesco.com/Groceries/pi/069/5011941471069/IDShot_90x90.jpg	Butcher's Lean And Tasty Cuts In Jelly 6X400g	3.0	73373984	1.25
91	0.246	ML	200.0		True	Any 2 for £4.00	1	100ML		http://img.tesco.com/Groceries/pi/040/4056800746040/IDShot_90x90.jpg	Shockwaves Strong Wet Look Gel 200Ml	2.5	60281698	1.25
92	0.071	G	58.0	False			1	100G	[Tomato and Chilli Pasta., DELICIOUS PASTAS WITH BURSTING TOMATO AND FIERY CHILLI FLAVOUR WITH HINT OF GARLIC AND ONION., OUR RECIPES HAVE BEEN SPECIALLY DESIGNED TO GIVE YOU THE FLAVOUR KICK YOU NEED, NO MATTER THE MOMENT WHETHER IT'S AT YOUR DESK OR IN FRONT OF THE TV. PERFECT FOR WHEN YOU WANT A WARM FILLING MEAL, IN AN INSTANT.]	http://img.tesco.com/Groceries/pi/295/5000157077295/IDShot_90x90.jpg	Heinz Chilli Tomato Pasta 58G	0.75	81464600	1.3
93	0.156	G	140.0	False	True	Save 39p Was £1.39 Now £1.00	1	100G	[Chickpea, Harissa & Lemon with Steamed Basmati Rice, Explore different dishes, share recipes and find inspiration at: www.tilda.com, Facebook/TildaRice, Twitter@TildaBasmati, Instagram@TildaRice]	http://img.tesco.com/Groceries/pi/140/5011157993140/IDShot_90x90.jpg	Tilda Pulses Chick Pea 140G	1.0	81475230	0.714
94	0.183	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/168/5053526603168/IDShot_90x90.jpg	Tesco Basics Shower Curtain And Shower Ring Set	2.0	75623076	2.0
95	0.356	G	300.0				1	KG	[Complete petfood for adult cats]	http://img.tesco.com/Groceries/pi/099/7613034648099/IDShot_90x90.jpg	Gourmet Mon Petit Beef 6X50g	2.0	76860530	6.67
96	1.1	G	900.0	False			1	100G	[Chinese Sweet & Sour with crispy vegetables and pineapple, with our Long Grain Rice in a separate pot]	http://img.tesco.com/Groceries/pi/705/5010034003705/IDShot_90x90.jpg	Uncle Bens Rice Time Multipack Sweet And Sour 3 Pack 900G	3.99	81422938	0.443
97	0.397	G	330.0	False			1	100G	[Spicy Chorizo & Penne in a Tomato Sauce., DELICIOUS PASTAS BURSTING WITH TOMATO AND FIERY CHILLI FLAVOUR AND A HINT OF GARLIC AND ONION; PACKS QUITE THE PUNCH, OUR RECIPES HAVE BEEN SPECIALLY DESIGNED TO GIVE YOU THE FLAVOUR KICK YOU NEED, NO MATTER THE MOMENT WHETHER IT'S AT YOUR DESK OR IN FRONT OF THE TV. PERFECT FOR WHEN YOU WANT A WARM FILLING MEAL, IN AN INSTANT.]	http://img.tesco.com/Groceries/pi/257/5000157077257/IDShot_90x90.jpg	Heinz Spicy Chorizo Penne 330G	2.29	81493784	0.694
98	0.525	G	510.0				1	KG	[Chicken collection in succulent jelly multipack, containing: 3 x Flaked chicken breast in succulent jelly. 3 x Flaked chicken breast with diced liver in succulent jelly. A complete pet food for adult cats., Complete & balanced nutrition.  Our Premium pet food is made with care using meat and fish by producers who adhere to the same strict hygiene standards we use for human food.  Nourishing 3 x chicken flaked breast in succulent jelly. For this meal we've poached tender flaked chicken breast, locking in its natural flavour and creating a complete, balanced meal that gives your cat all the nutrients they need.  Nourishing 3 x chicken flaked breast with diced liver in succulent jelly. For this meal we've poached tender flaked chicken breast with diced liver, locking in their natural flavour and creating a complete, balanced meal that gives your cat all the nutrients they need.]	http://img.tesco.com/Groceries/pi/168/5054402414168/IDShot_90x90.jpg	Tesco Premium Chicken Selection In Jelly 6X85g	3.5	78098980	6.87
