	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
10	0.376	G	150.0	False	True	Any 3 for 2 Cheapest Product Free	1	KG	[Sliced mushrooms with parsley, Sliced Mushrooms with Parsley]	http://img.tesco.com/Groceries/pi/415/0000003261415/IDShot_90x90.jpg	Tesco Sliced Mushroom With Parsley 150G	1.0	72512206	6.67
11	0.484	G	460.0		True	Any 3 for 2 Cheapest Product Free	1	KG	[Carrot, Broccoli, Cauliflower, Savoy Cabbage and Fine Beans, Steam Boil or Microwave]	http://img.tesco.com/Groceries/pi/136/0000003263136/IDShot_90x90.jpg	Tesco Five Vegetable Medley 400G	1.75	79808203	3.81
12	0.46	G	400.0	False		50p off Tesco freshcut fruit, prepped veg or salad	1	KG	[Melon and Grapes.]	http://img.tesco.com/Groceries/pi/846/0000010094846/IDShot_90x90.jpg	Tesco Melon And Grapes Duo 400G	2.0	51311735	5.0
13	0.56	G	500.0	False		50p off Tesco freshcut fruit, prepped veg or salad	1	100G	[Pineapple pieces., Pineapple Fingers]	http://img.tesco.com/Groceries/pi/467/0000003259467/IDShot_90x90.jpg	Tesco Pineapple Fingers 500G	2.5	78797521	0.5
14	0.7	G	700.0				1	KG	[Sliced Leeks, Sliced Leeks]	http://img.tesco.com/Groceries/pi/388/5054268597388/IDShot_90x90.jpg	Tesco Sliced Leeks 700G	1.0	76983119	1.43
15	0.556	G	500.0	False			1	KG	[Blackberry, Blueberry, Banana and Raspberry smoothie mix, Blackberry, Blueberry, Banana, Raspberry smoothie mix .]	http://img.tesco.com/Groceries/pi/834/5054269866834/IDShot_90x90.jpg	Tesco Berry Smoothie Mix 500G	2.0	79854602	4.0
16	1.0	L	1.0		True	Any 4 for £3.50	1	100ML	[Pomegranate juice drink., Only the best tasting fruit make it into our thirst quenching juice drinks. We squeeze or press it when it’s perfectly ripe, then blend the concentrated juice with selected ingredients and pasteurise it. Then it’s carefully packed, ready for all the family to enjoy &#8211; deliciously refreshing and full of sun drenched flavour.]	http://img.tesco.com/Groceries/pi/494/5052003440494/IDShot_90x90.jpg	Tesco Pomegranate Juice Drink 1 Litre	1.0	56054418	0.1
17	0.226	G	130.0	False		50p off Tesco freshcut fruit, prepped veg or salad	1	KG	[Melon and grapes.]	http://img.tesco.com/Groceries/pi/738/0000003238738/IDShot_90x90.jpg	Melon And Grape Duo 130G	1.0	67759866	7.7
18	0.7	G	640.0				1	KG	[4 individual steamable bags containing a mix of Carrots, Broccoli & Sweetcorn, Steam Veg Carrot, Broccoli and Sweetcorn.  4 individual microwaveable bags containing a mix of carrots, broccoli and sweetcorn]	http://img.tesco.com/Groceries/pi/397/5052109885397/IDShot_90x90.jpg	Tesco Micro Vegetable Carrots Broccoli And Sweetcorn 640G	1.5	70610669	2.35
19	0.558	G	480.0	False	True	Any 3 for 2 Cheapest Product Free	1	KG	[Carrots and Peas, Carrot & Peas]	http://img.tesco.com/Groceries/pi/181/0000003234181/IDShot_90x90.jpg	Tesco Carrots And Peas 480G	1.25	71103807	2.61
