	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
71	0.2	G	200.0				1	KG	[Double Gloucester cheese with dried onion and dried chives, Double Gloucester cheese with dried onion and dried chives]	http://img.tesco.com/Groceries/pi/081/0000003062081/IDShot_90x90.jpg	Tesco Double Gloucester Onion And Chives 200G	2.0	57266491	10.0
72	0.835	G	410.0				1	KG	[Cheese ravioli in tomato sauce]	http://img.tesco.com/Groceries/pi/253/5000462586253/IDShot_90x90.jpg	Tesco Cheese Ravioli In Tomato Sauce 410G	0.4	50637806	0.976
73	20.0	KG	1.0		True	Save £2.75 per kg Was £8.25 Now £5.50	3	KG	[Mature cheddar cheese]	http://img.tesco.com/Groceries/pi/000/0219270000000/IDShot_90x90.jpg	Counter Pilgrims Choice Mature Cheddar	5.5	51426398	5.5
74	0.08	G	68.0		True	Half Price Was 80p Now 40p	1	100G	[Pasta elbows in a creamy cheese sauce., facebook.com/mugshotuk]	http://img.tesco.com/Groceries/pi/352/5050665023352/IDShot_90x90.jpg	Mugshot Macaroni And Cheese 68G	0.4	77192011	0.588
75	0.217	G	200.0				1	KG	[2 Folded cheese omelettes.]	http://img.tesco.com/Groceries/pi/388/5052909937388/IDShot_90x90.jpg	Tesco Everyday Value 2 Cheese Omelettes 200G	0.9	72255562	4.5
76	0.16	G	160.0				1	KG	[Cheddar with Mixed Peppers, Find out more at www.mexicanacheese.co.uk, Facebook/Mexicanacheese, Twitter@mexicanacheese]	http://img.tesco.com/Groceries/pi/899/5014442000899/IDShot_90x90.jpg	Mexicana Slices 160G	1.75	65964758	10.94
77	0.213	G	210.0				1	100G	[A stonebaked pizza base topped with garlic oil and mozzarella cheese., Cheesy Garlic Pizza Bread]	http://img.tesco.com/Groceries/pi/518/5054402747518/IDShot_90x90.jpg	Tesco Garlic And Cheese Pizza Bread 210G	1.0	78525441	0.476
78	0.222	G	200.0		True	Save 50p Was £2.00 Now £1.50	1	KG	[Mediterranean Style Semi-Hard Cow's Milk Cheese with Garlic & Herb in Salted Water]	http://img.tesco.com/Groceries/pi/668/5760466923668/IDShot_90x90.jpg	Apetina Garlic And Herb 200G	1.5	67577706	7.5
79	0.233	G	200.0				1	100G	[Cheese Oatcakes, Our oatcakes are made with Sustainable Palm Fruit Oil. For more information visit our website., Health bodies such as the NHS say that the energy from oats is released slowly and so helps to keep you going for longer.*, *To find out more, visit nairns oatcakes.com/benefitsofoats, For more tasty ideas, visit nairns oatcakes.com/recipes, Find us on Facebook and Twitter]	http://img.tesco.com/Groceries/pi/948/0061232201948/IDShot_90x90.jpg	Nairns Cheese Oatcake 200G	1.39	63022644	0.695
80	0.423	KG	0.397		True	Any 2 for £2.50	1	KG	[Cauliflower, onion and vegetarian cheddar cheese, coated in crisp breadcrumbs., 4 Cauliflower Cheese Grills]	http://img.tesco.com/Groceries/pi/309/5010204862309/IDShot_90x90.jpg	Tesco Meat Free 4 Cauliflower Cheese Grills 397G	1.5	57690903	3.78
81	0.15	G	150.0				1	KG	[Grana Padano medium fat hard Italian cheese made with unpasteurised milk., Delicately fruity with a buttery aroma, sprinkle into risottos or onto salads.]	http://img.tesco.com/Groceries/pi/266/5051898361266/IDShot_90x90.jpg	Tesco Fresh Grated Grana Padano 150G	2.2	63599446	14.67
